FSCL_YR,MINC,MINE,MINF,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,DEPT_FR_DESC,PYMT_TYP_EN_DESC,PYMT_TYP_FR_DESC,AVLBL_PREV_YR_AMT,MAIN_ESTMT_AMT,SPLMTRY_ESTMT_AMT,ADJ_AMT,WRNT_AMT,TRNFR_AMT,TP_EN_DESC,TP_FR_DESC,TP_DTL_EN_DESC,TP_DTL_FR_DESC,CRNT_YR_USED_AMT,C_VRNC_AMT,AVLBL_SBSQT_YR_AMT,NET_XPND_PY_AMT
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,11250000,0,-9233796,0,0,"Grants for the Anti-Crime Capacity Building Program","Subventions pour le Programme visant à renforcer les capacités de lutte contre la criminalité",,,2016204,0,0,5903297
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,7867760,0,-2867760,0,0,"Grants from the International Development Assistance for Bilateral Programming to support regional or country specific","Subventions du programme d'aide au développement international pour la programmation bilatérale visant des régions ou des pays donnés",,,5000000,0,0,4800000
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,5470000,0,-8393277,0,5000000,"Grants for Counter-Terrorism Capacity Building Program","Subventions pour le Programme d'aide au renforcement des capacités antiterroristes",,,2076723,0,0,9197273
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,3000000,0,-845630,0,0,"Grants in aid of academic relations","Subventions dans le domaine des relations avec les universités",,,1311284,843086,0,1820761
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,903819,0,0,0,1134006,"Annual host-country financial support for the United Nations Convention on Biological Diversity","Soutien financier annuel pour le pays hôte de la Convention des Nations Unies sur la diversité biologique",,,2035811,2014,0,1200580
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,60000,0,0,0,0,"United Nations Voluntary Fund for Victims of Torture","Fonds volontaire des Nations Unies pour les victimes de la torture",,,60000,0,0,60000
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,30000,0,0,0,0,"United Nations Trust Fund on Indigenous Issues","Fonds des Nations Unies pour les populations autochtones",,,30000,0,0,30000
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,0,0,0,0,0,"Grants for Trade and Investment Support Program","Subventions pour le programme de soutien au commerce et à l'investissement",,,0,0,0,670000
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,500000,0,329215,0,0,"(S) Payments under the Diplomatic Service (Special) Superannuation Act (R.S.C., 1985, c. D-2)","(S) Paiements en vertu de la Loi sur la pension spéciale du service diplomatique (L.R.C. (1985) ch. D-2)",,,829215,0,0,472969
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Grant,Subvention,0,0,0,0,0,0,"Items not required for the current year","Éléments non requis pour l'exercice en cours",,,0,0,0,0
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,252979709,812013,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","United Nations peacekeeping operations (US$193,852,698)","Opérations de maintien de la paix des Nations Unies (193 852 698$US)",252127878,1663844,0,244720832
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,106055148,0,-452262,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","United Nations Organization (US$81,267,690)","Organisation des Nations Unies (81 267 690 $US)",102735883,2867003,0,104435841
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,25868518,0,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","North Atlantic Treaty Organization (NATO) - civil administration (16,967,970 Euro)","Organisation du Traité de l'Atlantique Nord (OTAN)- Administration civile (16 967 970 euros)",23051691,2816827,0,24883679
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,19409846,0,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","Organization for Security and Cooperation in Europe (12,731,525 Euro)","Organisation pour la sécurité et la coopération en Europe (12 731 525 euros)",18653072,756774,0,17492046
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,18700341,0,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","Food and Agriculture Organization (US$7,907,132) (5,497,658 Euro)","Organisation pour l'alimentation et l'agriculture (7 907 132 $US) (5 497 658 euros)",17227069,1473272,0,18860446
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,18283390,0,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","World Health Organization (US$6,990,428) (6,959,834 Swiss Francs)","Organisation mondiale de la santé (6 990 428 $US) (6 959 834 francs suisses)",17512877,770513,0,18709176
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,16130354,0,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","International Atomic Energy Agency (9,359,238 Euro) (US$1,426,600)","Agence internationale de l'énergie atomique (9 359 238 euros) (1 426 600 $US)",14741491,1388863,0,15700610
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,16121570,0,747,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","International Organization of La Francophonie (10,574,642 Euro)","Organisation internationale de la Francophonie (10 574 642 euros)",16122317,0,0,15352851
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,14937112,0,2997903,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","Organization for Economic Cooperation and Development (9,797,719 Euro)","Organisation de coopération et de développement économiques (9 797 719 euros)",17935015,0,0,14131242
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,14626473,0,-259393,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","International Labour Organization (11,112,315 Swiss Francs)","Organisation internationale du travail (11 112 315 francs suisses)",14367080,0,0,14000477
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,14495998,0,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","Pan-American Health Organization (US$11,107,959)","Organisation panaméricaine de la santé (11 107 959 $US)",12593435,1902563,0,12627756
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,13552182,0,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","International Criminal Court (8,889,300 Euro)","Cour pénale internationale (8 889 300 euros)",10550825,3001357,0,10858559
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,12816316,0,0,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","United Nations Educational, Scientific and Cultural Organization (US$5,111,750) (4,030,980 Euro)","Organisation des Nations Unies pour l'éducation, la science et la culture (5 111 750 $US) (4 030 980 euros)",11799734,1016582,0,11733299
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,10866588,0,-260018,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","Organization of American States (US$8,326,824)","Organisation des États américains (8 326 824 $US)",10606570,0,0,10838195
2019/2020,09,"Global Affairs","Affaires mondiales",005,"Department of Foreign Affairs, Trade and Development","Ministère des Affaires étrangères, du Commerce et du Développement",Contribution,Contribution,0,7153633,0,-548931,0,0,"Payments of Assessed Contributions to International Organizations","Paiements de quotes-parts aux organisations internationales","World Trade Organization (5,434,900 Swiss Francs)","Organisation mondiale du commerce (5 434 900 francs suisses)",6604702,0,0,6667603
